"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000000185702,"","Alsdorf, Saarstraße",,"50.877966000000","6.155270000000",0,,0,"H.2"
000000187302,"","Alsdorf, Schaufenberger Straße",,"50.878104000000","6.166480000000",0,,0,"H.2"
000000187701,"","Alsdorf, Übacher Weg",,"50.875606000000","6.158826000000",0,,0,"H.1"
000000188504,"","Alsdorf, Rathaus",,"50.873907000000","6.166635000000",0,,0,"H.4"
000000204101,"","Alsdorf, Schaufenberg Ortmanns",,"50.878105000000","6.175792000000",0,,0,"H.1"
000000204102,"","Alsdorf, Schaufenberg Ortmanns",,"50.878055000000","6.175966000000",0,,0,"H.2"
000000206702,"","Baesweiler, Fidelisstraße",,"50.911719000000","6.179121000000",0,,0,"H.2"
000000208102,"","Baesweiler, Parkstraße",,"50.907975000000","6.189505000000",0,,0,"H.2"
000000208702,"","Baesweiler, Urweg",,"50.912692000000","6.183672000000",0,,0,"H.2"
000000210901,"","Baesweiler, Roskaul",,"50.904125000000","6.176677000000",0,,0,"H.1"
000000285704,"","Eschweiler, Steinstraße",,"50.820829000000","6.256187000000",0,,0,"H.4"
000000289702,"","Eschweiler, Weisweiler Am Schildchen",,"50.824641000000","6.324624000000",0,,0,"H.2"
000000293504,"","Eschweiler, Nothberg Kreis",,"50.810425000000","6.285900000000",0,,0,"H.4"
000000299302,"","Eschweiler, Allensteiner Straße",,"50.823766000000","6.279034000000",0,,0,"H.2"
000000334501,"","Aachen, Avantis Honold",,"50.833278000000","6.017494000000",0,,0,"H.1"
000000373003,"","Herzogenrath, Kohlscheid Kämpchen Südstraße",,"50.826648000000","6.093547000000",0,,0,"H.3"
000000374102,"","Herzogenrath, Kohlscheid Alte Post",,"50.832742000000","6.086876000000",0,,0,"H.2"
000000374302,"","Herzogenrath, Kohlscheid Pestalozzistraße",,"50.829525000000","6.089917000000",0,,0,"H.2"
000000375901,"","Herzogenrath, Kohlscheid Technologiepark",,"50.828796000000","6.078728000000",0,,0,"H.1"
000000376502,"","Herzogenrath, Merkstein An der Herrenstraß",,"50.885591000000","6.107965000000",0,,0,"H.2"
000000378203,"","Herzogenrath, Merkstein Gesamtschule Wendeschleife",,"50.880608000000","6.112326000000",0,,0,"H.3"
000000378502,"","Herzogenrath, Merkstein Hauptstraße",,"50.885602000000","6.102632000000",0,,0,"H.2"
000000382302,"","Herzogenrath, Kohlscheid Pannesheide Heydenstraße",,"50.846315000000","6.066039000000",0,,0,"H.2"
000000382902,"","Herzogenrath, Kohlscheid Pannesheide Stegelstraße",,"50.848498000000","6.064879000000",0,,0,"H.2"
000000433903,"","Kerkrade, Busstation",,"50.866004000000","6.066352000000",0,,0,"C"
000000555104,"","Stolberg, Breinig Denkmal",,"50.730812000000","6.218793000000",0,,0,"H.4"
000000555702,"","Stolberg, Breinig Kirche",,"50.730046000000","6.221375000000",0,,0,"H.2"
000000557102,"","Stolberg, Büsbach Bauschenberg",,"50.755720000000","6.222605000000",0,,0,"H.2"
000000558304,"","Stolberg, Büsbach Markt",,"50.755723000000","6.217457000000",0,,0,"H.4"
000000559904,"","Stolberg, Mausbach Diepenlinchen",,"50.764141000000","6.269873000000",0,,0,"H.4"
000000560102,"","Stolberg, Mausbach Rothe Gasse",,"50.760242000000","6.263931000000",0,,0,"H.2"
000000561304,"","Stolberg, Donnerberg Kaserne",,"50.787969000000","6.242773000000",0,,0,"H.4"
000000571702,"","Stolberg, Dienstleistungszentrum",,"50.775233000000","6.216327000000",0,,0,"H.2"
000000572102,"","Stolberg, Kohlbusch Buschstraße",,"50.779812000000","6.214097000000",0,,0,"H.2"
000000573104,"","Stolberg, Münsterbusch Schule",,"50.770083000000","6.211215000000",0,,0,"H.4"
000000573304,"","Stolberg, Atsch Schlossberg",,"50.783189000000","6.217628000000",0,,0,"H.4"
000000574401,"","Stolberg, Schevenhütte Daensstraße",,"50.770221000000","6.321831000000",0,,0,"H.1"
000000600702,"","Vaals, Korenstraat",,"50.768218000000","6.013952000000",0,,0,""
000000636904,"","Würselen, Bardenberg Krankenhaus",,"50.841867000000","6.109819000000",0,,0,"H.4"
000000640706,"","Würselen, Broichweiden Kaninsberg",,"50.809072000000","6.144525000000",0,,0,"H.6"
000000646706,"","Würselen, Parkhotel",,"50.825474000000","6.127136000000",0,,0,"H.6"
000000647502,"","Würselen, Klosterstraße",,"50.818413000000","6.128237000000",0,,0,"H.2"
000000144505,"","Aachen, Seffenter Weg",,"50.781348000000","6.063739000000",0,,0,"H.5"
000000193102,"","Alsdorf, Duffesheide",,"50.857524000000","6.137046000000",0,,0,"H.2"
000000410501,"","Inden, Lucherberg Hochstraße",,"50.846170000000","6.374350000000",0,,0,""
000000591501,"","Übach-Palenberg, Abzw. Zweibrüggen",,"50.935234000000","6.103519000000",0,,0,""
000000179601,"","Aldenhoven, Gesamtschule",,"50.896068000000","6.293835000000",0,,0,""
000000412201,"","Inden, Am Molenweg",,"50.856940000000","6.422060000000",0,,0,""
000000412202,"","Inden, Am Molenweg",,"50.856949000000","6.422003000000",0,,0,""
000000476601,"","Mönchengladbach, Hockstein Stadtwald",,"51.155792000000","6.409012000000",0,,0,""
000000477304,"","Mönchengladbach, Rheindahlen Hilderather Straße",,"51.147205000000","6.359273000000",0,,0,""
000000420201,"","Jülich, Schulzentrum",,"50.932607000000","6.350817000000",0,,0,""
000000420202,"","Jülich, Schulzentrum",,"50.932744000000","6.350613000000",0,,0,""
000000420203,"","Jülich, Schulzentrum",,"50.932883000000","6.350402000000",0,,0,""
000000229504,"","Düren, Kaiserplatz",,"50.803217000000","6.482887000000",0,,0,"D"
000000414902,"","Jülich, Broich Rurwiesenstraße",,"50.951667000000","6.332542000000",0,,0,""
